,index,id,pos,category,stereotype,lemma,level,clean,stem
1164,1164,AR1544,n,pr,no,الدعارة,conservative,الدعاره,دعر
1165,1165,AR1852,n,ps,yes,مغولية,inclusive,مغوليه,غول
1166,1166,AR728,n,an,no,أوباش,conservative,اوباش,وبش
1167,1167,AR1193,n,cds,no,جانح,conservative,جانح,جنح
1168,1168,AR818,n,qas,no,النظام الطبقي المتحجر,inclusive,النظام الطبقي المتحجر,نظم طبق تحجر
1169,1169,AR1654,n,qas,no,منظر,inclusive,منظر,نظر
1170,1170,AR994,n,cds,no,تهجين,inclusive,تهجين,تهج
1171,1171,AR1522,n,cds,no,حرامي,inclusive,حرامي,حرم
1172,1172,AR698,n,ddp,yes,تأخير,conservative,تاخير,اخر
1173,1173,AR1239,n,qas,no,هاو,inclusive,هاو,هاو
1174,1174,AR788,n,an,no,الأباحية,conservative,الاباحيه,بحي
1175,1175,AR1918,n,cds,no,المافيا,inclusive,المافيا,ماف
1176,1176,AR418,n,re,no,جاني,inclusive,جاني,جني
1177,1177,AR1509,n,an,no,الخنازير,inclusive,الخنازير,خنازير
1178,1178,AR358,n,cds,no,باطل,conservative,باطل,بطل
1179,1179,AR2178,n,ps,yes,الشخص الأسود,inclusive,الشخص الاسود,شخص اسد
1180,1180,AR2108,n,asm,no,غبيين,conservative,غبين,غبن
1181,1181,AR195,n,cds,no,غبي,conservative,غبي,غبي
1182,1182,AR927,n,cds,no,القمامة,conservative,القمامه,قمم
1183,1183,AR485,n,cds,no,خطأ فاضح,inclusive,خطا فاضح,خطا فضح
1184,1184,AR197,n,asf,no,أحمق,conservative,احمق,حمق
1185,1185,AR697,n,ddp,yes,غبية,conservative,غبيه,غبه
1186,1186,AR1327,n,ps,yes,فاشستي,inclusive,فاشستي,فشس
1187,1187,AR387,n,an,no,الأبقار,inclusive,الابقار,بقر
1188,1188,AR277,n,pa,yes,متوحش,conservative,متوحش,توحش
1189,1189,AR5,n,svp,no,الكسل,inclusive,الكسل,كسل
1190,1190,AR1849,n,ps,yes,منغولي,inclusive,منغولي,نغل
1191,1191,AR2635,a,re,no,العنيفة,inclusive,العنيفه,عنف
1192,1192,AR206,n,ddp,yes,الأبله,conservative,الابله,ابل
1193,1193,AR1700,n,ddp,yes,جهالة,conservative,جهاله,جهل
1194,1194,AR1541,n,pr,no,جراره,inclusive,جراره,جرر
1195,1195,AR2127,n,asm,no,المزدري,conservative,المزدري,زدر
1196,1196,AR124,n,ddp,yes,الشخص الأمي,inclusive,الشخص الامي,شخص امي
1197,1197,AR1680,n,ddp,yes,تفاهة,conservative,تفاهه,فهه
1198,1198,AR1727,n,dmc,yes,الفجور,inclusive,الفجور,فجر
1199,1199,AR692,n,ddp,yes,القميء,inclusive,القميء,قمء
1200,1200,AR2405,n,an,no,القمل,inclusive,القمل,قمل
1201,1201,AR276,n,dmc,yes,البربرية,conservative,البربريه,ربر
1202,1202,AR1637,n,cds,no,تكّبر,inclusive,تكبر,كبر
1203,1203,AR1484,v,asm,no,ناك,conservative,ناك,ناك
1204,1204,AR469,n,re,no,ابتزاز,inclusive,ابتزاز,بزز
1205,1205,AR1264,n,dmc,yes,الشر,inclusive,الشر,لشر
1206,1206,AR909,n,an,no,جبان,conservative,جبان,جبن
1207,1207,AR1565,n,om,no,نفس الجنس,inclusive,نفس الجنس,نفس جنس
1208,1208,AR628,n,dmc,yes,المهمل,conservative,المهمل,همل
1209,1209,AR694,n,asf,no,أغبياء,conservative,اغبياء,غبياء
1210,1210,AR1521,n,re,no,سرقة,inclusive,سرقه,سرق
1211,1211,AR854,n,asm,no,الذيل,conservative,الذيل,ذيل
1212,1212,AR2363,n,cds,no,تحذلق,conservative,تحذلق,حذلق
1213,1213,AR1539,n,pr,no,شرموطه,inclusive,شرموطه,شرموط
1214,1214,AR134,n,cds,no,حشد,inclusive,حشد,حشد
1215,1215,AR1066,n,pr,no,المتودد,inclusive,المتود,تود
1216,1216,AR419,n,cds,no,مجرم,conservative,مجرم,جرم
1217,1217,AR1625,n,svp,no,نهم,inclusive,نهم,نهم
1218,1218,AR1427,n,cds,no,فاشية,conservative,فاشيه,فشي
1219,1219,AR1899,n,cds,no,المذنب,inclusive,المذنب,ذنب
1220,1220,AR239,n,is,yes,البخل,conservative,البخل,بخل
1221,1221,AR629,n,qas,no,همج,inclusive,همج,همج
1222,1222,AR2568,a,dmc,yes,نتن,conservative,نتن,نتن
1223,1223,AR1383,n,cds,no,الماسونيين,inclusive,الماسونين,اسن
1224,1224,AR1959,n,qas,no,الطفيليات,inclusive,الطفيليات,طفل
1225,1225,AR2666,n,re,no,عملية ارهابية,inclusive,عمليه ارهابيه,عمل رهب
1226,1226,AR35,n,cds,no,دلال,inclusive,دلال,دلل
1227,1227,AR975,n,an,no,تمساح,inclusive,تمساح,ساح
1228,1228,AR778,n,an,no,عنزة,inclusive,عنزه,عنز
1229,1229,AR2674,n,re,no,العمليات الارهابية,inclusive,العمليات الارهابيه,عمل رهب
1230,1230,AR179,n,re,no,اغتصاب,inclusive,اغتصاب,غصب
1231,1231,AR1538,n,pr,no,الجنس التجاري,conservative,الجنس التجاري,جنس جري
1232,1232,AR1077,n,cds,no,قاطع الطريق,inclusive,قاطع الطريق,قطع طرق
1233,1233,AR451,v,cds,no,حقر,conservative,حقر,حقر
1234,1234,AR584,n,qas,no,برجوازيون,inclusive,برجوازيون,رجواز
1235,1235,AR1692,n,is,yes,إفقار,inclusive,افقار,فقر
1236,1236,AR1364,n,an,no,براغيث,inclusive,براغيث,راغيث
1237,1237,AR358,n,dmc,yes,باطل,inclusive,باطل,بطل
1238,1238,AR177,n,re,no,إغتصاب,conservative,اغتصاب,غصب
1239,1239,AR610,n,cds,no,غرور,conservative,غرور,غرر
1240,1240,AR579,n,qas,no,البرجوازيه,inclusive,البرجوازيه,برجوازيه
1241,1241,AR2517,n,cds,no,غير مجدي,conservative,مجدي,جدي
1242,1242,AR885,n,cds,no,مراسل,inclusive,مراسل,رسل
1243,1243,AR216,n,an,no,حمار,inclusive,حمار,حمر
1244,1244,AR1069,n,or,no,ساذج,conservative,ساذج,سذج
1245,1245,AR578,n,qas,no,البورجوازيه,inclusive,البورجوازيه,بورجوازيه
1246,1246,AR348,n,pr,no,الخبث,conservative,الخبث,خبث
1247,1247,AR633,n,cds,no,تجمع,conservative,تجمع,جمع
1248,1248,AR1087,n,cds,no,جريمه,inclusive,جريمه,جرم
1249,1249,AR238,n,svp,no,بخيل,conservative,بخيل,بخل
1250,1250,AR1834,n,svp,no,الكسالى,conservative,الكسالي,كسل
1251,1251,AR1183,n,svp,no,شره,conservative,شره,شره
1252,1252,AR2111,n,ddp,yes,تغابي,conservative,تغابي,غبي
1253,1253,AR1693,n,svp,no,عطالة,inclusive,عطاله,عطل
1254,1254,AR1846,n,ps,yes,مغولي,inclusive,مغولي,غول
1255,1255,AR580,n,qas,no,المجتمع البرجوازي,inclusive,المجتمع البرجوازي,جمع رجواز
1256,1256,AR2223,n,re,no,إرهابي,conservative,ارهابي,رهب
1257,1257,AR2760,n,re,no,بطش,inclusive,بطش,بطش
1258,1258,AR1821,n,cds,no,مرحاض,inclusive,مرحاض,رحض
1259,1259,AR2223,n,re,no,إرهابي,inclusive,ارهابي,رهب
1260,1260,AR520,n,pr,no,بقرة,inclusive,بقره,بقر
1261,1261,AR2025,n,qas,no,بلغاء,inclusive,بلغاء,لغء
1262,1262,AR2629,a,is,yes,فقير,inclusive,فقير,فقر
1263,1263,AR519,n,an,no,الثيران,inclusive,الثيران,ثير
1264,1264,AR1465,n,cds,no,المتطفل,conservative,المتطفل,تطفل
1265,1265,AR1488,v,asm,no,فَعَلَ جِنْس,conservative,فعل جنس,فعل جنس
1266,1266,AR1119,n,dmc,yes,كاذب,conservative,كاذب,كذب
1267,1267,AR1602,n,ps,yes,يهودي,inclusive,يهودي,يهد
1268,1268,AR13,n,svp,no,السلبية,inclusive,السلبيه,سلب
1269,1269,AR1573,n,om,no,المثاليين الجنس,inclusive,المثالين الجنس,ثال جنس
1270,1270,AR698,n,ps,yes,تأخير,conservative,تاخير,اخر
1271,1271,AR2393,n,an,no,قمل,inclusive,قمل,قمل
1272,1272,AR1723,n,dmc,yes,الغشاش,conservative,الغشاش,غشش
1273,1273,AR894,n,or,no,خنيث,conservative,خنيث,خنث
1274,1274,AR2303,n,dmc,yes,المهرج,inclusive,المهرج,هرج
1275,1275,AR2308,n,an,no,دودة,inclusive,دوده,دود
1276,1276,AR482,n,cds,no,الغلطات,inclusive,الغلطات,غلط
1277,1277,AR2665,n,re,no,الإرهاب,conservative,الارهاب,رهب
1278,1278,AR206,n,asm,no,الأبله,inclusive,الابله,ابل
1279,1279,AR10,n,svp,no,سلبيه,inclusive,سلبيه,سلب
1280,1280,AR203,n,an,no,معتوه,conservative,معتوه,عته
1281,1281,AR1069,n,cds,no,ساذج,conservative,ساذج,سذج
1282,1282,AR1219,n,dmc,yes,جنحة,inclusive,جنحه,جنح
1283,1283,AR357,n,cds,no,والزيف,conservative,والزيف,زيف
1284,1284,AR2130,n,an,no,البزاق,inclusive,البزاق,بزق
1285,1285,AR629,n,cds,no,همج,conservative,همج,همج
1286,1286,AR184,n,re,no,الاغتصاب,conservative,الاغتصاب,غصب
1287,1287,AR275,n,cds,no,البرابرة,conservative,البرابره,ربر
1288,1288,AR732,n,an,no,الكلاب,inclusive,الكلاب,كلب
1289,1289,AR2180,n,ps,yes,الأسود شخص,inclusive,الاسود شخص,اسد شخص
1290,1290,AR344,n,pr,no,عاهرة,conservative,عاهره,عهر
1291,1291,AR1192,n,re,no,الأحداث الجانحين,conservative,الاحداث الجانحين,حدث جنح
1292,1292,AR1325,n,ps,yes,الفاشية,inclusive,الفاشيه,فشي
1293,1293,AR1691,n,is,yes,عدم,inclusive,عدم,عدم
1294,1294,AR2307,n,an,no,الديدان,inclusive,الديدان,ديد
1295,1295,AR272,n,cds,no,برابرة,conservative,برابره,ربر
1296,1296,AR2150,n,cds,no,سارق,inclusive,سارق,سرق
1297,1297,AR2476,a,re,no,عنيف,inclusive,عنيف,عنف
1298,1298,AR2007,n,svp,no,الفخر,inclusive,الفخر,فخر
1299,1299,AR898,n,cds,no,النمام,conservative,النمام,نمم
1300,1300,AR1647,n,an,no,الضبع,inclusive,الضبع,ضبع
1301,1301,AR198,n,ddp,yes,مغفل,conservative,مغفل,غفل
1302,1302,AR1514,a,cds,no,خبيث,inclusive,خبيث,خبث
1303,1303,AR2320,n,qas,no,استغلالي,conservative,استغلالي,استغلالي
1304,1304,AR1850,n,ps,yes,المغول,inclusive,المغول,غول
1305,1305,AR2442,n,an,no,الصوص,inclusive,الصوص,صوص
1306,1306,AR593,n,cds,no,الأنانية,conservative,الانانيه,نني
1307,1307,AR26,n,re,no,المسيئة,inclusive,المسيءه,سيء
1308,1308,AR2573,n,an,no,الصراصير,inclusive,الصراصير,صراصير
1309,1309,AR1301,n,cds,no,قوادة,conservative,قواده,قده
1310,1310,AR63,n,an,no,الجاموس الأمريكي,inclusive,الجاموس الامريكي,جمس امر
1311,1311,AR77,n,om,no,ممارسة الجنس بين رجلين,inclusive,مارسه الجنس رجلين,ارس جنس رجل
1312,1312,AR76,n,om,no,لواط,inclusive,لواط,لوط
1313,1313,AR526,n,an,no,البقر,inclusive,البقر,بقر
1314,1314,AR306,n,pa,yes,محامى,inclusive,محامي,حمي
1315,1315,AR616,n,cds,no,شخص رديء,conservative,شخص رديء,شخص ردء
1316,1316,AR839,n,or,no,الكرنب,inclusive,الكرنب,كرنب
1317,1317,AR1523,n,cds,no,سرقه,inclusive,سرقه,سرق
1318,1318,AR1343,n,dmc,yes,نتن,conservative,نتن,نتن
1319,1319,AR691,n,asm,no,أبله,inclusive,ابله,ابل
1320,1320,AR2590,n,an,no,إبن آوي,inclusive,ابن اوي,ابن اوي
1321,1321,AR52,n,ddp,yes,خبل,inclusive,خبل,خبل
1322,1322,AR721,n,ddp,yes,مشعوذ,conservative,مشعوذ,شعذ
1323,1323,AR1837,n,an,no,رخوي,inclusive,رخوي,رخي
1324,1324,AR1519,n,re,no,السرقه,inclusive,السرقه,سرق
1325,1325,AR2722,n,cds,no,مجاري المياه,inclusive,مجاري المياه,جري ياه
1326,1326,AR1545,n,pr,no,بغاء,conservative,بغاء,بغء
1327,1327,AR1347,n,asm,no,سمكة,inclusive,سمكه,سمك
1328,1328,AR1395,n,cds,no,أصوليه,inclusive,اصوليه,اصل
1329,1329,AR2369,n,cds,no,المدقق,conservative,المدق,مدق
1330,1330,AR2132,n,cds,no,المحير,conservative,المحير,حير
1331,1331,AR451,v,an,no,حقر,conservative,حقر,حقر
1332,1332,AR23,n,re,no,معاملة سيئة,inclusive,معامله سيءه,عمل سيء
1333,1333,AR2484,n,pa,yes,مراقب,inclusive,مراقب,رقب
1334,1334,AR691,n,asf,no,أبله,conservative,ابله,ابل
1335,1335,AR309,n,is,yes,خسيس,conservative,خسيس,خسس
1336,1336,AR1467,n,cds,no,تجسس,conservative,تجس,تجس
1337,1337,AR1542,n,pr,no,دعارة,conservative,دعاره,دعر
1338,1338,AR2439,n,an,no,الصيصان,inclusive,الصيصان,صيص
1339,1339,AR1662,n,cds,no,النذل,inclusive,النذل,نذل
1340,1340,AR991,n,ps,yes,الهجين intergeneric,inclusive,الهجين,هجن
1341,1341,AR1306,n,cds,no,القوادين,conservative,القوادين,قود
1342,1342,AR2658,a,svp,no,متكبر,conservative,متكبر,تكبر
1343,1343,AR236,n,ddp,yes,البخيل,conservative,البخيل,بخل
1344,1344,AR2540,n,an,no,الضفاضع,inclusive,الضفاضع,ضفضع
1345,1345,AR1558,n,om,no,الشذوذية,inclusive,الشذوذيه,شذذ
1346,1346,AR2588,n,an,no,ابن آوى,inclusive,ابن اوي,ابن اوي
1347,1347,AR720,n,re,no,السارق,inclusive,السارق,سرق
1348,1348,AR1833,n,dmc,yes,المتهرب,conservative,المتهرب,تهرب
1349,1349,AR153,n,an,no,حيوان,inclusive,حيوان,حيو
1350,1350,AR2229,n,an,no,قراد,inclusive,قراد,قرد
1351,1351,AR1523,n,re,no,سرقه,inclusive,سرقه,سرق
1352,1352,AR624,n,ps,yes,متشرد,inclusive,متشرد,تشرد
1353,1353,AR1804,n,dmc,yes,لص,conservative,لص,لص
1354,1354,AR498,n,cds,no,الدوغمائية,conservative,الدوغماءيه,دوغماءيه
1355,1355,AR2374,n,dmc,yes,العابث,conservative,العابث,عبث
1356,1356,AR691,n,ddp,yes,أبله,inclusive,ابله,ابل
1357,1357,AR153,n,ddp,yes,حيوان,inclusive,حيوان,حيو
1358,1358,AR540,n,asm,no,بنّي,inclusive,بني,بني
1359,1359,AR2636,n,ddp,yes,كلام فارغ,inclusive,كلام فارغ,كلم فرغ
1360,1360,AR1271,n,cds,no,خاطىء,conservative,خاطيء,خاطيء
1361,1361,AR1490,v,asm,no,اتصل جنسيا,conservative,اتصل جنسيا,تصل جنس
1362,1362,AR1536,n,pr,no,دعاره,inclusive,دعاره,دعر
1363,1363,AR1649,n,cds,no,المغني,inclusive,المغني,غني
1364,1364,AR436,n,cds,no,مؤذ,conservative,مءذ,مءذ
1365,1365,AR1058,n,cds,no,ديماجوجية,conservative,ديماجوجيه,ديماجوجيه
1366,1366,AR2545,n,an,no,الضفادع,inclusive,الضفادع,ضفدع
1367,1367,AR272,n,rci,yes,برابرة,conservative,برابره,ربر
1368,1368,AR722,n,re,no,المخادع,inclusive,المخادع,خدع
1369,1369,AR692,n,asf,no,القميء,conservative,القميء,قمء
1370,1370,AR1969,n,an,no,البغبغاء,inclusive,البغبغاء,غبغاء
1371,1371,AR1638,n,cds,no,كبرياء,inclusive,كبرياء,كبرياء
1372,1372,AR2000,n,is,yes,الفقراء,inclusive,الفقراء,قرء
1373,1373,AR1921,n,ps,yes,القوطي الشرقي,inclusive,القوطي الشرقي,قوط شرق
1374,1374,AR660,n,ddp,yes,معتقل,inclusive,معتقل,عقل
1375,1375,AR1637,n,cds,no,تكّبر,conservative,تكبر,كبر
1376,1376,AR272,n,pa,yes,برابرة,conservative,برابره,ربر
1377,1377,AR731,n,qas,no,عامة,conservative,عامه,عمه
1378,1378,AR1467,n,qas,no,تجسس,inclusive,تجس,تجس
1379,1379,AR275,n,rci,yes,البرابرة,conservative,البرابره,ربر
1380,1380,AR431,n,cds,no,ناشر الفضائح و الإشاعات,conservative,ناشر الفضاءح الاشاعات,نشر ضءح اشع
1381,1381,AR1269,n,dmc,yes,إسآءة,conservative,اساءه,سءه
1382,1382,AR325,n,cds,no,خذل,inclusive,خذل,خذل
1383,1383,AR567,n,an,no,الجاموس,inclusive,الجاموس,جمس
1384,1384,AR2193,n,pa,yes,عاشق,inclusive,عاشق,عشق
1385,1385,AR22,n,re,no,إساءة,inclusive,اساءه,سءه
1386,1386,AR1665,n,ddf,yes,إعاقة,inclusive,اعاقه,عقه
1387,1387,AR694,n,ddp,yes,أغبياء,conservative,اغبياء,غبياء
1388,1388,AR202,n,an,no,المغفل,conservative,المغفل,غفل
1389,1389,AR2318,n,qas,no,المستغل,conservative,المستغل,سغل
1390,1390,AR123,n,cds,no,المتعصبون,inclusive,المتعصبون,تعصب
1391,1391,AR2757,n,re,no,شدة,inclusive,شده,شده
1392,1392,AR1294,n,cds,no,متشدد,conservative,متشد,تشد
1393,1393,AR422,n,re,no,حظر,inclusive,حظر,حظر
1394,1394,AR2510,n,re,no,خاطف,inclusive,خاطف,خطف
1395,1395,AR620,n,dmc,yes,حثالة,inclusive,حثاله,حثل
1396,1396,AR1240,n,qas,no,هاوي,inclusive,هاوي,هوي
1397,1397,AR1489,v,asm,no,نكح,conservative,نكح,نكح
1398,1398,AR121,n,svp,no,التعصب,conservative,التعصب,عصب
1399,1399,AR659,n,ddp,yes,سبي,inclusive,سبي,سبي
1400,1400,AR377,n,ps,yes,البدو,inclusive,البدو,بدو
1401,1401,AR440,n,ps,yes,أسود,conservative,اسود,اسد
1402,1402,AR2041,n,cds,no,الصرف الصحي,inclusive,الصرف الصحي,صرف صحي
1403,1403,AR1700,n,ddp,yes,جهالة,inclusive,جهاله,جهل
1404,1404,AR726,n,ddp,yes,دهماء,conservative,دهماء,دهماء
1405,1405,AR1069,n,an,no,ساذج,conservative,ساذج,سذج
1406,1406,AR105,n,asm,no,نتوء,inclusive,نتوء,نتء
1407,1407,AR519,n,pr,no,الثيران,inclusive,الثيران,ثير
1408,1408,AR2337,v,cds,no,مات,inclusive,مات,مات
1409,1409,AR454,n,an,no,متخلف,conservative,متخلف,تخلف
1410,1410,AR1746,n,dmc,yes,المغالط,inclusive,المغالط,غلط
1411,1411,AR910,n,cds,no,الجبان,conservative,الجبان,جبن
1412,1412,AR608,n,svp,no,عنجهية,conservative,عنجهيه,عنج
1413,1413,AR1338,n,dmc,yes,رائحة نتنة,conservative,راءحه نتنه,رءح نتن
1414,1414,AR1132,n,dmc,yes,مزيف,conservative,مزيف,زيف
1415,1415,AR1626,n,svp,no,شراهة,inclusive,شراهه,شره
1416,1416,AR1466,n,cds,no,المتلصص,conservative,المتلص,تلص
1417,1417,AR376,n,cds,no,هرج,inclusive,هرج,هرج
1418,1418,AR2099,n,asm,no,غباوه,conservative,غباوه,غبو
1419,1419,AR798,n,asm,no,ديك,inclusive,ديك,ديك
1420,1420,AR198,n,ps,yes,مغفل,conservative,مغفل,غفل
1421,1421,AR419,n,cds,no,مجرم,inclusive,مجرم,جرم
1422,1422,AR236,n,svp,no,البخيل,inclusive,البخيل,بخل
1423,1423,AR1515,a,cds,no,ماكر,conservative,ماكر,اكر
1424,1424,AR544,n,asm,no,بني,inclusive,بني,بني
1425,1425,AR411,n,dmc,yes,المارقة,conservative,المارقه,ارق
1426,1426,AR525,n,pr,no,الثور,inclusive,الثور,ثور
1427,1427,AR945,n,dmc,yes,خداع,conservative,خداع,خدع
1428,1428,AR385,n,ps,yes,بدوي,inclusive,بدوي,بدي
1429,1429,AR197,n,dmc,yes,أحمق,inclusive,احمق,حمق
1430,1430,AR1077,n,an,no,قاطع الطريق,inclusive,قاطع الطريق,قطع طرق
1431,1431,AR1133,n,om,no,المماثل,inclusive,الماثل,اثل
1432,1432,AR1403,n,an,no,اهتياج,inclusive,اهتياج,هيج
1433,1433,AR1550,n,om,no,النشاط الجنسي للذكور,inclusive,النشاط الجنسي لذكور,نشط جنس ذكر
1434,1434,AR2531,n,an,no,العلاجيم,inclusive,العلاجيم,علاجيم
1435,1435,AR2675,n,re,no,الإرهابيين,conservative,الارهابين,رهب
1436,1436,AR1409,n,an,no,الغضب,inclusive,الغضب,غضب
1437,1437,AR1170,n,om,no,ردفان,inclusive,ردفان,ردف
1438,1438,AR193,n,or,no,رأس,inclusive,راس,راس
1439,1439,AR1402,n,svp,no,غضب,inclusive,غضب,غضب
1440,1440,AR484,v,qas,no,يخطئ,inclusive,يخطء,خطء
1441,1441,AR594,n,cds,no,أنانية,conservative,انانيه,نني
1442,1442,AR1088,n,re,no,جريمة,inclusive,جريمه,جرم
1443,1443,AR1529,n,qas,no,الطفيلي,conservative,الطفيلي,طفل
1444,1444,AR2413,a,svp,no,حانق,inclusive,حانق,حنق
1445,1445,AR12,n,svp,no,لا مبالي,inclusive,مبالي,بلي
1446,1446,AR80,n,an,no,كسلان,conservative,كسلان,كسل
1447,1447,AR400,n,cds,no,معاندة,conservative,معانده,عند
1448,1448,AR2176,n,ps,yes,أصل أفريقي,inclusive,اصل افريقي,اصل فرق
1449,1449,AR1505,n,an,no,حلوف,inclusive,حلوف,حلف
1450,1450,AR2526,a,dmc,yes,مضلل,conservative,مضل,مضل
1451,1451,AR569,n,om,no,لوطي,conservative,لوطي,لوط
1452,1452,AR944,n,cds,no,مكر,conservative,مكر,مكر
1453,1453,AR218,n,om,no,الحمار,inclusive,الحمار,حمر
1454,1454,AR2112,n,ddp,yes,الغباوة,conservative,الغباوه,غبو
1455,1455,AR524,n,an,no,مواشي,inclusive,مواشي,وشي
1456,1456,AR2424,n,re,no,مسروق,inclusive,مسروق,سرق
1457,1457,AR2672,n,re,no,ارهاب,conservative,ارهاب,رهب
1458,1458,AR236,n,an,no,البخيل,conservative,البخيل,بخل
1459,1459,AR1749,n,cds,no,الكذب,inclusive,الكذب,كذب
1460,1460,AR1949,n,qas,no,تتطفل,inclusive,تطفل,طفل
1461,1461,AR939,n,an,no,البق,inclusive,البق,لبق
1462,1462,AR1079,n,ddp,yes,الجاهل,conservative,الجاهل,جهل
1463,1463,AR402,n,cds,no,عناد,conservative,عناد,عند
1464,1464,AR1265,n,dmc,yes,خطيئة,conservative,خطيءه,خطء
1465,1465,AR2327,n,cds,no,محدث النعمة,inclusive,محدث النعمه,حدث نعم
1466,1466,AR793,n,asm,no,زبر,conservative,زبر,زبر
1467,1467,AR1378,n,asm,no,كريه,inclusive,كريه,كره
1468,1468,AR1668,n,ddf,yes,إعاقه,inclusive,اعاقه,عقه
1469,1469,AR1961,n,qas,no,طفيليات,inclusive,طفيليات,طفل
1470,1470,AR1547,n,pr,no,بائعة هوى,conservative,باءعه هوي,بءع هوي
1471,1471,AR1087,n,re,no,جريمه,inclusive,جريمه,جرم
1472,1472,AR2350,n,or,no,البطاطس,inclusive,البطاطس,ططس
1473,1473,AR1927,n,an,no,حيوان,inclusive,حيوان,حيو
1474,1474,AR1929,n,an,no,ثور,inclusive,ثور,ثور
1475,1475,AR984,n,an,no,متمسحات,inclusive,متمسحات,تمسح
1476,1476,AR257,n,asm,no,الخصوه,inclusive,الخصوه,خصه
1477,1477,AR2773,n,dmc,yes,مرتد,conservative,مرتد,رتد
1478,1478,AR909,n,cds,no,جبان,conservative,جبان,جبن
1479,1479,AR476,n,an,no,الديوث,conservative,الديوث,ديث
1480,1480,AR1533,n,pr,no,العاهرات,conservative,العاهرات,عهر
1481,1481,AR402,n,svp,no,عناد,conservative,عناد,عند
1482,1482,AR622,n,dmc,yes,المتشرد,inclusive,المتشرد,تشرد
1483,1483,AR1407,n,an,no,غيظ,inclusive,غيظ,غيظ
1484,1484,AR440,n,ps,yes,أسود,inclusive,اسود,اسد
1485,1485,AR465,n,cds,no,غير شرعي,inclusive,شرعي,شرع
1486,1486,AR1070,n,cds,no,الفاتن,inclusive,الفاتن,فتن
1487,1487,AR1039,n,cds,no,الغدر,conservative,الغدر,غدر
1488,1488,AR358,n,qas,no,باطل,conservative,باطل,بطل
1489,1489,AR2461,a,ddf,yes,أعمى,inclusive,اعمي,اعم
1490,1490,AR2765,n,an,no,أفاعي,inclusive,افاعي,فعي
1491,1491,AR15,n,svp,no,خمول,inclusive,خمول,خمل
1492,1492,AR1724,n,dmc,yes,فساد,inclusive,فساد,فسد
1493,1493,AR1275,n,dmc,yes,فجور,conservative,فجور,فجر
1494,1494,AR2707,n,om,no,خلع الملابس,inclusive,خلع الملابس,خلع لبس
1495,1495,AR1747,n,dmc,yes,المتواني,conservative,المتواني,توا
1496,1496,AR1598,n,ps,yes,لليهود,inclusive,ليهود,يهد
1497,1497,AR2444,n,an,no,دجاج,inclusive,دجاج,دجج
1498,1498,AR1520,n,cds,no,السرقة,inclusive,السرقه,سرق
1499,1499,AR739,n,cds,no,شرير,conservative,شرير,شرر
1500,1500,AR2226,n,re,no,إرهابِي,inclusive,ارهابي,رهب
1501,1501,AR2096,n,an,no,كبش,inclusive,كبش,كبش
1502,1502,AR1972,n,an,no,ببغاوات,inclusive,بغاوات,بغو
1503,1503,AR135,n,cds,no,قوة,inclusive,قوه,قوه
1504,1504,AR357,n,cds,no,والزيف,inclusive,والزيف,زيف
1505,1505,AR86,n,qas,no,تابعين,inclusive,تابعين,تبع
1506,1506,AR382,n,ps,yes,البدوان,inclusive,البدوان,بدو
1507,1507,AR762,n,cds,no,القبلية,inclusive,القبليه,قبل
1508,1508,AR1881,n,an,no,الكسول,conservative,الكسول,كسل
1509,1509,AR1968,n,an,no,بغبغان,inclusive,بغبغان,غبغ
1510,1510,AR1492,v,asm,no,ضاجع,conservative,ضاجع,ضجع
1511,1511,AR2411,n,cds,no,التمييز الديني,inclusive,التميز الديني,تمز دين
1512,1512,AR2385,n,is,yes,متسول,conservative,متسول,تسل
1513,1513,AR2258,n,ddf,yes,بشاعة,inclusive,بشاعه,بشع
1514,1514,AR1371,n,cds,no,مهرج,inclusive,مهرج,هرج
1515,1515,AR697,n,ps,yes,غبية,conservative,غبيه,غبه
1516,1516,AR707,n,re,no,التشهير,inclusive,التشهير,شهر
1517,1517,AR708,n,re,no,القذف,inclusive,القذف,قذف
1518,1518,AR2770,n,an,no,الأفعى,inclusive,الافعي,افع
1519,1519,AR206,n,or,no,الأبله,conservative,الابله,ابل
1520,1520,AR1384,n,cds,no,الماسونيه,inclusive,الماسونيه,اسن
1521,1521,AR751,n,cds,no,أبناء القبائل,inclusive,ابناء القباءل,بنء قبءل
1522,1522,AR960,n,an,no,بوميات,inclusive,بوميات,بوم
1523,1523,AR637,n,dmc,yes,الوغد,conservative,الوغد,وغد
1524,1524,AR1362,n,an,no,برغوث,inclusive,برغوث,رغث
1525,1525,AR453,n,cds,no,الجلف,conservative,الجلف,جلف
1526,1526,AR1766,n,an,no,حشرات,inclusive,حشرات,حشر
1527,1527,AR2706,n,om,no,المتخنثون,inclusive,المتخنثون,تخنث
1528,1528,AR2674,n,re,no,العمليات الارهابية,conservative,العمليات الارهابيه,عمل رهب
1529,1529,AR2290,n,an,no,أفعى,inclusive,افعي,افع
1530,1530,AR1746,n,dmc,yes,المغالط,conservative,المغالط,غلط
1531,1531,AR2314,v,qas,no,شوش,conservative,شوش,شوش
1532,1532,AR1118,n,dmc,yes,مراءٍ,conservative,مراء,راء
1533,1533,AR28,n,re,no,انتهاكات الشرطة,inclusive,انتهاكات الشرطه,نهك شرط
