,index,id,pos,category,stereotype,lemma,level,clean,stem
2187,2517,AR2765,n,an,no,أفاعي,inclusive,افاعي,فعي
2188,2518,AR15,n,svp,no,خمول,inclusive,خمول,خمل
2189,2519,AR1724,n,dmc,yes,فساد,inclusive,فساد,فسد
2190,2520,AR761,n,cds,no,انسباء,inclusive,انسباء,سبء
2191,2521,AR1275,n,dmc,yes,فجور,conservative,فجور,فجر
2192,2522,AR361,n,qas,no,زيف,conservative,زيف,زيف
2193,2523,AR2707,n,om,no,عبور خلع الملابس,inclusive,عبور خلع الملابس,عبر خلع لبس
2194,2524,AR1072,n,cds,no,يائسة الجنائية,inclusive,ياءسه الجناءيه,يءس جنء
2195,2525,AR1747,n,dmc,yes,المتواني,conservative,المتواني,توا
2196,2526,AR1598,n,ps,yes,لليهود,inclusive,ليهود,يهد
2197,2527,AR2444,n,an,no,دجاج,inclusive,دجاج,دجج
2198,2528,AR1520,n,cds,no,السرقة,inclusive,السرقه,سرق
2199,2529,AR1413,n,dmc,yes,كآبة,conservative,كابه,كبه
2200,2530,AR2485,n,pa,yes,محاسب,inclusive,محاسب,حسب
2201,2531,AR739,n,cds,no,شرير,conservative,شرير,شرر
2202,2532,AR2226,n,re,no,إرهابِي,inclusive,ارهابي,رهب
2203,2533,AR2096,n,an,no,كبش,inclusive,كبش,كبش
2204,2534,AR1972,n,an,no,ببغاوات,inclusive,بغاوات,بغو
2205,2535,AR135,n,cds,no,قوة,inclusive,قوه,قوه
2206,2537,AR648,n,an,no,فم,inclusive,فم,فم
2207,2538,AR357,n,cds,no,والزيف,inclusive,والزيف,زيف
2208,2539,AR86,n,qas,no,تابعين,inclusive,تابعين,تبع
2209,2540,AR382,n,ps,yes,البدوان,inclusive,البدوان,بدو
2210,2541,AR762,n,cds,no,القبلية,inclusive,القبليه,قبل
2211,2542,AR1881,n,an,no,الكسول,conservative,الكسول,كسل
2212,2543,AR641,n,cds,no,كتب على عجل,inclusive,كتب عجل,كتب عجل
2213,2544,AR1968,n,an,no,بغبغان,inclusive,بغبغان,غبغ
2214,2545,AR1492,v,asm,no,ضاجع,conservative,ضاجع,ضجع
2215,2547,AR2411,n,cds,no,التمييز الديني,inclusive,التميز الديني,تمز دين
2216,2549,AR2385,n,is,yes,متسول,conservative,متسول,تسل
2217,2550,AR632,n,cds,no,سوقة,conservative,سوقه,سوق
2218,2551,AR2258,n,ddf,yes,بشاعة,inclusive,بشاعه,بشع
2219,2552,AR1371,n,cds,no,مهرج,inclusive,مهرج,هرج
2220,2554,AR697,n,ps,yes,غبية,conservative,غبيه,غبه
2221,2557,AR2063,n,an,no,أحياء دقيقة,inclusive,احياء دقيقه,حيء دقق
2222,2558,AR1237,n,an,no,اسكارجوتس,inclusive,اسكارجوتس,اسكارجوتس
2223,2559,AR707,n,re,no,القذف والتشهير,inclusive,القذف والتشهير,قذف شهر
2224,2561,AR1258,n,an,no,اليوريبتيريدات المنقرضة,inclusive,اليوريبتيريدات المنقرضه,يوريبتيريد قرض
2225,2562,AR111,n,asm,no,خروج,inclusive,خروج,خرج
2226,2567,AR1469,n,cds,no,شفيع,inclusive,شفيع,شفع
2227,2568,AR2770,n,an,no,الأفعى الشائعة,inclusive,الافعي الشاءعه,افع شءع
2228,2569,AR316,n,qas,no,باروني,inclusive,باروني,برو
2229,2570,AR2522,n,qas,no,تفخيم,inclusive,تفخيم,فخم
2230,2571,AR206,n,or,no,الأبله,conservative,الابله,ابل
2231,2572,AR1384,n,cds,no,الماسونيه,inclusive,الماسونيه,اسن
2232,2573,AR751,n,cds,no,أبناء القبائل,inclusive,ابناء القباءل,بنء قبءل
2233,2574,AR960,n,an,no,بوميات,inclusive,بوميات,بوم
2234,2575,AR637,n,dmc,yes,الوغد,conservative,الوغد,وغد
2235,2576,AR2402,n,an,no,الصئبان,inclusive,الصءبان,صءب
2236,2578,AR2192,n,pa,yes,الخاطب,inclusive,الخاطب,خطب
2237,2579,AR1362,n,an,no,برغوث,inclusive,برغوث,رغث
2238,2580,AR2732,n,ps,yes,بطاقة حمراء,inclusive,بطاقه حمراء,بطق حمراء
2239,2581,AR2049,n,ps,yes,المستيزو,conservative,المستيزو,يزو
2240,2582,AR453,n,cds,no,الجلف,conservative,الجلف,جلف
2241,2583,AR1766,n,an,no,حشرات,inclusive,حشرات,حشر
2242,2584,AR2706,n,om,no,المتخنثون,inclusive,المتخنثون,تخنث
2243,2585,AR2674,n,re,no,العمليات الارهابية,conservative,العمليات الارهابيه,عمل رهب
2244,2588,AR2273,n,ps,yes,فاندليون,inclusive,فاندليون,ندل
2245,2590,AR2290,n,an,no,أفعى,inclusive,افعي,افع
2246,2591,AR1746,n,dmc,yes,المغالط,conservative,المغالط,غلط
2247,2592,AR2314,v,qas,no,شوش,conservative,شوش,شوش
2248,2593,AR302,n,pa,yes,مُحامٍ,inclusive,محام,حام
2249,2595,AR2312,n,an,no,تنورة المطارد,conservative,تنوره المطارد,تنر طرد
2250,2597,AR1118,n,dmc,yes,مراءٍ,conservative,مراء,راء
2251,2598,AR28,n,re,no,انتهاكات الشرطة,inclusive,انتهاكات الشرطه,نهك شرط
2252,2599,AR1834,n,dmc,yes,الكسالى,conservative,الكسالي,كسل
2253,2600,AR176,n,an,no,تحريك يجري,inclusive,تحريك يجري,حرك يجر
2254,2601,AR161,n,an,no,الحيوانية,inclusive,الحيوانيه,حيو
2255,2602,AR173,n,ddp,yes,مخلوق,inclusive,مخلوق,خلق
2256,2603,AR1748,n,svp,no,كسول,conservative,كسول,كسل
2257,2604,AR2486,n,pa,yes,المحاسبون,inclusive,المحاسبون,حسب
2258,2605,AR1408,n,an,no,حنق,inclusive,حنق,حنق
2259,2606,AR34,n,cds,no,وسيط,inclusive,وسيط,وسط
2260,2607,AR1382,n,cds,no,الماسونية,inclusive,الماسونيه,اسن
2261,2608,AR2619,a,qas,no,العادية,inclusive,العاديه,عدي
2262,2609,AR792,n,asm,no,زُّب,conservative,زب,زب
2263,2610,AR1312,n,qas,no,مجال اليد,inclusive,مجال اليد,جال الد
2264,2611,AR171,n,ddp,yes,الحیوانات,inclusive,الحیوانات,حیو
2265,2612,AR134,n,qas,no,حشد,inclusive,حشد,حشد
2266,2613,AR393,n,dmc,yes,كذاب,conservative,كذاب,كذب
2267,2614,AR926,n,qas,no,الخردة,inclusive,الخرده,خرد
2268,2616,AR1373,n,dmc,yes,والغباء,inclusive,والغباء,غبء
2269,2617,AR337,n,cds,no,pudden الرأس,conservative,الراس,راس
2270,2618,AR198,n,asf,no,مغفل,conservative,مغفل,غفل
2271,2619,AR1005,n,cds,no,وغر,conservative,وغر,وغر
2272,2620,AR48,n,pa,yes,الأكاديميين,inclusive,الاكاديمين,كاديم
2273,2621,AR1282,n,om,no,شخص معاق,conservative,شخص معاق,شخص عاق
2274,2622,AR879,n,pa,yes,عريف,inclusive,عريف,عرف
2275,2623,AR2147,n,an,no,ذبابة,inclusive,ذبابه,ذبب
2276,2624,AR273,n,dmc,yes,همجي,conservative,همجي,همج
2277,2625,AR428,n,ddp,yes,الثرثار,conservative,الثرثار,ثرثار
2278,2626,AR480,n,cds,no,تخبط,inclusive,تخبط,خبط
2279,2627,AR1122,n,dmc,yes,المنافقين,conservative,المنافقين,نفق
2280,2628,AR2693,n,pa,yes,والعمال ذوي الياقات البيضاء,inclusive,والعمال ذوي الياقات البيضاء,عمل ذوي ياق يضء
2281,2629,AR2069,n,an,no,الكائنات الحية الدقيقة,inclusive,الكاءنات الحيه الدقيقه,كءن حيه دقق
2282,2630,AR2468,a,ps,yes,الصينيين,inclusive,الصينين,صين
2283,2631,AR1168,n,om,no,مقعد,inclusive,مقعد,قعد
2284,2632,AR1215,n,cds,no,مهذب,inclusive,مهذب,هذب
2285,2633,AR327,n,cds,no,bas الأزرق,inclusive,الازرق,زرق
2286,2634,AR2056,n,pr,no,فار المجاري,inclusive,فار المجاري,فار جري
2287,2636,AR2309,n,an,no,ديدان,inclusive,ديدان,ديد
2288,2637,AR840,n,or,no,كرنب,inclusive,كرنب,كرنب
2289,2638,AR314,n,qas,no,بارون,inclusive,بارون,بار
2290,2639,AR1207,n,cds,no,الكادح,inclusive,الكادح,كدح
2291,2641,AR468,n,re,no,الابتزاز,conservative,الابتزاز,بزز
2292,2642,AR1027,n,cds,no,قطف,conservative,قطف,قطف
2293,2643,AR1768,n,an,no,حشره,inclusive,حشره,حشر
2294,2644,AR2270,n,ps,yes,الوندال,inclusive,الوندال,ندل
2295,2645,AR4,n,svp,no,الملل,inclusive,المل,لمل
2296,2646,AR1302,n,cds,no,القوادة,conservative,القواده,قده
2297,2647,AR1368,n,cds,no,سرب,inclusive,سرب,سرب
2298,2649,AR1379,n,cds,no,ماسوني,inclusive,ماسوني,اسو
2299,2651,AR625,n,dmc,yes,الصعاليك،,conservative,الصعاليك,صعل
2300,2652,AR261,n,qas,no,خصيه,inclusive,خصيه,خصه
2301,2653,AR392,n,cds,no,ملفق,conservative,ملفق,لفق
2302,2654,AR591,n,cds,no,أناني,conservative,اناني,انا
2303,2655,AR608,n,cds,no,عنجهية,conservative,عنجهيه,عنج
2304,2656,AR380,n,ps,yes,بدوان,inclusive,بدوان,بدو
2305,2657,AR694,n,asm,no,أغبياء,conservative,اغبياء,غبياء
2306,2658,AR235,n,is,yes,بخل,conservative,بخل,بخل
2307,2659,AR1584,n,ps,yes,اليهودية,inclusive,اليهوديه,يهد
2308,2660,AR607,n,svp,no,التعالي,conservative,التعالي,علي
2309,2661,AR734,n,an,no,كلب,inclusive,كلب,كلب
2310,2662,AR274,n,pa,yes,غليظ,conservative,غليظ,غلظ
2311,2664,AR2036,n,an,no,البحر العقرب,inclusive,البحر العقرب,بحر عقرب
2312,2665,AR2042,n,cds,no,مياه المجاري,inclusive,مياه المجاري,ياه جري
2313,2666,AR1356,n,qas,no,غلاية من الأسماك,inclusive,غلايه الاسماك,غلي سمك
2314,2667,AR727,n,an,no,من هنا وهناك,conservative,وهناك,وهن
2315,2668,AR1792,n,svp,no,الحسد,inclusive,الحسد,حسد
2316,2669,AR750,n,cds,no,قبائل,inclusive,قباءل,قبءل
2317,2670,AR692,n,ps,yes,القميء,conservative,القميء,قمء
2318,2671,AR2140,n,pr,no,عضو بارز في المجتمع,inclusive,عضو بارز المجتمع,عضو برز جمع
2319,2672,AR1926,n,an,no,بوم صياح شرقي,inclusive,بوم صياح شرقي,بوم صيح شرق
2320,2673,AR862,n,ddp,yes,سخيف,conservative,سخيف,سخف
2321,2674,AR527,n,pr,no,الماشية,inclusive,الماشيه,اشه
2322,2675,AR794,n,asm,no,زب,inclusive,زب,زب
2323,2676,AR2035,n,an,no,العقرب الأسماك,inclusive,العقرب الاسماك,عقرب سمك
2324,2677,AR2105,n,asm,no,غبيات,conservative,غبيات,غبي
2325,2678,AR1229,n,asm,no,نعوظ,inclusive,نعوظ,نعظ
2326,2679,AR2603,a,svp,no,شبق,conservative,شبق,شبق
2327,2680,AR38,n,pa,yes,وكيل,inclusive,وكيل,وكل
2328,2681,AR2733,n,cds,no,الإيمان بنظريات المؤامرة,inclusive,الايمان بنظريات المءامره,ايم نظر ءمر
2329,2682,AR2141,n,pr,no,اجتماعي,inclusive,اجتماعي,جمع
2330,2683,AR634,n,an,no,الشرير,conservative,الشرير,شرر
2331,2684,AR1635,n,qas,no,الكوخ,inclusive,الكوخ,كوخ
2332,2685,AR2530,a,dmc,yes,زائف,conservative,زاءف,زءف
2333,2686,AR954,n,asm,no,سذاجة,conservative,سذاجه,سذج
2334,2687,AR2782,n,ps,yes,غجر,inclusive,غجر,غجر
2335,2688,AR2286,n,ps,yes,وندال,inclusive,وندال,ندل
2336,2690,AR925,n,qas,no,النفايات المنزلية,inclusive,النفايات المنزليه,نفي زلي
2337,2691,AR386,n,ps,yes,البدويين,inclusive,البدوين,بدو
2338,2693,AR1936,n,cds,no,الباباراتزي,inclusive,الباباراتزي,باباراتزي
2339,2694,AR920,n,cds,no,دجال,conservative,دجال,دجل
2340,2696,AR2684,n,re,no,التعذيب,inclusive,التعذيب,عذب
2341,2697,AR1095,n,re,no,الجرائم,inclusive,الجراءم,جرءم
2342,2698,AR1419,n,re,no,العصابات,inclusive,العصابات,عصب
2343,2699,AR2416,n,asm,no,ومن ناحية الوظيفة,conservative,ناحيه الوظيفه,نحي وظف
2344,2700,AR624,n,dmc,yes,متشرد,inclusive,متشرد,تشرد
2345,2701,AR1756,n,re,no,سفاك,inclusive,سفاك,سفك
2346,2702,AR2167,n,ps,yes,نيجا,conservative,نيجا,نيج
2347,2703,AR739,n,an,no,شرير,conservative,شرير,شرر
2348,2705,AR268,n,dmc,yes,قاطع طريق,conservative,قاطع طريق,قطع طرق
2349,2706,AR162,n,an,no,وحش,inclusive,وحش,وحش
2350,2707,AR371,n,cds,no,الغندور رجل شديد التأنق,inclusive,الغندور رجل شديد التانق,غندور رجل شدد تنق
2351,2709,AR197,n,cds,no,أحمق,inclusive,احمق,حمق
2352,2710,AR2675,n,re,no,الإرهابيين,inclusive,الارهابين,رهب
2353,2711,AR1694,n,svp,no,تراخ,inclusive,تراخ,ترخ
2354,2712,AR568,n,an,no,جاموسة,inclusive,جاموسه,جمس
2355,2713,AR1009,n,cds,no,ولد صغير,inclusive,ولد صغير,ولد صغر
2356,2715,AR2152,n,cds,no,ستيلير,inclusive,ستيلير,يلر
2357,2716,AR413,n,cds,no,قاطع طرق,conservative,قاطع طرق,قطع طرق
2358,2717,AR1942,n,dmc,yes,ريفي,conservative,ريفي,ريف
2359,2718,AR2676,n,re,no,عمليات ارهابية,conservative,عمليات ارهابيه,عمل رهب
2360,2719,AR1769,n,an,no,حشرة,inclusive,حشره,حشر
2361,2720,AR18,n,qas,no,مساعد للكاهن,inclusive,مساعد لكاهن,سعد لكا
2362,2721,AR2599,a,ps,yes,اليهودية,inclusive,اليهوديه,يهد
2363,2722,AR2509,n,re,no,المؤسر,inclusive,المءسر,ءسر
2364,2723,AR2467,n,is,yes,الفقير,inclusive,الفقير,فقر
2365,2724,AR2234,n,re,no,القتل,inclusive,القتل,قتل
2366,2725,AR2365,n,cds,no,المثقف,conservative,المثقف,ثقف
2367,2726,AR451,n,dmc,yes,حقر,conservative,حقر,حقر
2368,2727,AR502,n,dmc,yes,المتخبط,conservative,المتخبط,تخبط
2369,2728,AR183,n,re,no,المغتصبين,conservative,المغتصبين,غصب
2370,2729,AR1252,n,dmc,yes,مدونة أخلاقية,inclusive,مدونه اخلاقيه,دون خلق
2371,2730,AR1832,n,svp,no,المتكاسل,conservative,المتكاسل,كاسل
2372,2731,AR1596,n,ps,yes,اليهودي,inclusive,اليهودي,يهد
2373,2732,AR2516,n,cds,no,التفاح ملمع,conservative,التفاح ملمع,تفح لمع
2374,2733,AR235,n,an,no,بخل,conservative,بخل,بخل
2375,2736,AR1773,n,cds,no,إزدراء,inclusive,ازدراء,زدراء
2376,2737,AR72,n,om,no,اللواط,inclusive,الواط,واط
2377,2738,AR339,n,pr,no,مومس,conservative,مومس,ومس
2378,2739,AR780,n,an,no,انها-الماعز,inclusive,انهاالماعز,انهاالماعز
2379,2740,AR1076,n,an,no,الناهب,inclusive,الناهب,نهب
2380,2741,AR727,n,ddp,yes,من هنا وهناك,conservative,وهناك,وهن
2381,2742,AR1318,n,qas,no,جرانجر,inclusive,جرانجر,جرانجر
2382,2743,AR487,n,qas,no,بونر,inclusive,بونر,ونر
2383,2744,AR1337,n,om,no,الشمر,inclusive,الشمر,شمر
2384,2745,AR218,n,an,no,الحمار,inclusive,الحمار,حمر
2385,2746,AR1913,n,re,no,مافيا,inclusive,مافيا,ماف
2386,2747,AR539,n,asm,no,سمرة,inclusive,سمره,سمر
2387,2748,AR2627,a,pa,yes,السياسية,inclusive,السياسيه,سيس
2388,2749,AR698,n,ddp,yes,تأخير,inclusive,تاخير,اخر
2389,2750,AR572,n,qas,no,وظيفة مكتبية,inclusive,وظيفه مكتبيه,وظف كبي
2390,2751,AR695,n,ps,yes,مأفون,conservative,مافون,ماف
2391,2753,AR1102,n,an,no,diddly-القرفصاء,conservative,القرفصاء,قرفصاء
2392,2754,AR2504,n,re,no,للسرقة,inclusive,لسرقه,سرق
2393,2755,AR38,n,cds,no,وكيل,inclusive,وكيل,وكل
2394,2756,AR1234,n,qas,no,الهاوي,conservative,الهاوي,هوي
2395,2757,AR1690,n,is,yes,عوز,inclusive,عوز,عوز
2396,2758,AR1187,n,pa,yes,البواب,inclusive,البواب,بوب
2397,2759,AR1848,n,ps,yes,المنغول,inclusive,المنغول,نغل
2398,2760,AR318,n,qas,no,عماره باروكيه,inclusive,عماره باروكيه,عمر برك
2399,2761,AR1832,n,cds,no,المتكاسل,conservative,المتكاسل,كاسل
2400,2763,AR2325,n,cds,no,نوفوريتش,inclusive,نوفوريتش,نوفوريتش
2401,2764,AR355,n,pr,no,صبي الإيجار,conservative,صبي الايجار,صبي يجر
2402,2765,AR362,n,qas,no,زور,conservative,زور,زور
2403,2766,AR1320,n,qas,no,فلاح,inclusive,فلاح,فلح
2404,2767,AR88,n,qas,no,تبع,inclusive,تبع,تبع
2405,2768,AR236,n,svp,no,البخيل,conservative,البخيل,بخل
2406,2769,AR1373,n,cds,no,والغباء,inclusive,والغباء,غبء
2407,2770,AR2734,n,cds,no,نظرية المؤامرة,inclusive,نظريه المءامره,نظر ءمر
2408,2771,AR759,n,cds,no,قبيلة,inclusive,قبيله,قبل
2409,2772,AR646,n,an,no,ثرثر,inclusive,ثرثر,ثرثر
2410,2773,AR2417,n,cds,no,الرجيج قبالة,conservative,الرجيج قباله,رجج قبل
2411,2774,AR650,n,cds,no,الزمر,inclusive,الزمر,زمر
2412,2775,AR894,n,om,no,خنيث,inclusive,خنيث,خنث
2413,2776,AR149,n,ddp,yes,والحيوانات الكبيرة و,inclusive,والحيوانات الكبيره,حيو كبر
2414,2778,AR494,n,cds,no,ثرثار,conservative,ثرثار,ثرثار
2415,2779,AR2527,a,dmc,yes,خاطئ,conservative,خاطء,خطء
2416,2780,AR1438,n,asm,no,الباقلاء,inclusive,الباقلاء,قلء
2417,2782,AR1743,n,svp,no,شهوة,inclusive,شهوه,شهه
2418,2783,AR1932,n,cds,no,المصورين,inclusive,المصورين,صور
2419,2784,AR1148,n,om,no,ألية,inclusive,اليه,اليه
2420,2785,AR1116,n,svp,no,الاشمئزاز,inclusive,الاشمءزاز,شمءزاز
2421,2786,AR1444,a,dmc,yes,منتن,conservative,منتن,نتن
2422,2787,AR1223,a,qas,no,مجنون,conservative,مجنون,مجن
2423,2788,AR354,n,pr,no,المومس,conservative,المومس,ومس
2424,2789,AR1900,n,cds,no,مرتكب,inclusive,مرتكب,ركب
2425,2790,AR2427,n,re,no,يغشون,inclusive,يغشون,يغش
2426,2791,AR1205,n,ps,yes,شخص غير مستقر,inclusive,شخص مستقر,شخص سقر
2427,2792,AR2716,n,asm,no,طَير,inclusive,طير,طير
2428,2793,AR740,n,dmc,yes,شقي,conservative,شقي,شقي
2429,2794,AR1524,n,re,no,سلب,inclusive,سلب,سلب
2430,2795,AR2786,n,svp,no,الشهوه,inclusive,الشهوه,شهه
2431,2797,AR1065,n,pr,no,التسري,inclusive,التسري,تسر
2432,2798,AR2445,n,an,no,دجاجة,inclusive,دجاجه,دجج
2433,2799,AR1447,n,pr,no,مول بندقية,inclusive,مول بندقيه,مول ندق
2434,2800,AR1418,n,dmc,yes,الشقي,inclusive,الشقي,شقي
2435,2801,AR1030,n,cds,no,قطع المتابعة,conservative,قطع المتابعه,قطع تبع
2436,2802,AR276,n,rci,yes,البربرية,conservative,البربريه,ربر
2437,2803,AR293,n,pa,yes,نصير,inclusive,نصير,نصر
2438,2804,AR2431,n,re,no,تسرق,inclusive,تسرق,سرق
2439,2805,AR1715,n,cds,no,مساعدة التدريس,inclusive,مساعده التدريس,سعد درس
2440,2806,AR1209,n,cds,no,حفار,inclusive,حفار,حفر
2441,2809,AR278,n,svp,no,شراء شركات,inclusive,شراء شركات,شرء شرك
2442,2810,AR1557,n,om,no,مثلية,inclusive,مثليه,ثله
2443,2811,AR1714,n,cds,no,المدرس,inclusive,المدرس,درس
2444,2812,AR746,n,cds,no,القبيلة,inclusive,القبيله,قبل
2445,2813,AR924,n,cds,no,النفايات الصلبة,inclusive,النفايات الصلبه,نفي صلب
2446,2814,AR2692,n,pa,yes,عمال الياقات البيضاء,inclusive,عمال الياقات البيضاء,عمل ياق يضء
2447,2815,AR285,n,pa,yes,رتبة الدبلوماسية,inclusive,رتبه الدبلوماسيه,رتب دبلوماسيه
2448,2817,AR628,n,cds,no,المهمل,conservative,المهمل,همل
2449,2818,AR2328,n,qas,no,قبعة سيئة,conservative,قبعه سيءه,قبع سيء
2450,2821,AR265,n,qas,no,خصية,inclusive,خصيه,خصه
2451,2822,AR1901,n,cds,no,الجاني,inclusive,الجاني,جني
2452,2823,AR2415,n,cds,no,العادة السرية,conservative,العاده السريه,عده سره
2453,2824,AR1987,n,asm,no,البازلاء,inclusive,البازلاء,زلء
2454,2825,AR2384,n,cds,no,نميمة,inclusive,نميمه,نمم
2455,2826,AR1620,n,qas,no,طلاء,inclusive,طلاء,طلء
2456,2828,AR621,n,dmc,yes,بوابة,inclusive,بوابه,ببه
2457,2829,AR362,n,dmc,yes,زور,inclusive,زور,زور
2458,2830,AR619,n,cds,no,وكان وكان,conservative,وكان وكان,وكان وكان
2459,2831,AR1198,n,cds,no,أكوام,inclusive,اكوام,كوم
2460,2832,AR620,n,an,no,حثالة كيس,conservative,حثاله كيس,حثل كيس
2461,2833,AR1812,n,dmc,yes,اللص المتسلل,conservative,الص المتسل,الص تسل
2462,2834,AR332,n,asm,no,تقع الرجل,conservative,تقع الرجل,تقع رجل
2463,2836,AR2106,n,ddp,yes,الغباوه,conservative,الغباوه,غبو
2464,2839,AR1651,n,cds,no,دندنة,inclusive,دندنه,دند
2465,2840,AR1636,n,cds,no,الغطرسة,conservative,الغطرسه,غطرس
2466,2842,AR2143,n,qas,no,الأب الروحي,inclusive,الاب الروحي,الب روح
2467,2843,AR509,n,an,no,مواقعة البهائم,conservative,مواقعه البهاءم,وقع هءم
2468,2844,AR438,n,ps,yes,اسود,inclusive,اسود,اسد
2469,2845,AR1633,n,qas,no,قفص,inclusive,قفص,قفص
2470,2846,AR2634,a,ddf,yes,بشع,conservative,بشع,بشع
2471,2847,AR1930,n,an,no,الثور البري,inclusive,الثور البري,ثور بري
2472,2848,AR743,n,ps,yes,صيني,inclusive,صيني,صين
2473,2849,AR1559,n,om,no,المثلية,inclusive,المثليه,ثله
2474,2853,AR410,n,cds,no,مجموعة,inclusive,مجموعه,جمع
2475,2855,AR195,n,ddp,yes,غبي,inclusive,غبي,غبي
2476,2856,AR2538,n,an,no,عُلْجُوم,inclusive,علجوم,علجوم
2477,2857,AR2159,n,cds,no,نرجسيه,inclusive,نرجسيه,رجس
2478,2858,AR666,n,an,no,هجمات القرش,inclusive,هجمات القرش,هجم قرش
2479,2859,AR2185,n,ps,yes,الزنوج,inclusive,الزنوج,زنج
2480,2860,AR1790,v,cds,no,تواطأ,inclusive,تواطا,وطا
2481,2861,AR1581,n,ps,yes,يهودية,inclusive,يهوديه,يهد
2482,2862,AR51,n,ddp,yes,عقليا,inclusive,عقليا,عقل
2483,2863,AR203,n,cds,no,معتوه,inclusive,معتوه,عته
2484,2864,AR203,n,ddp,yes,معتوه,conservative,معتوه,عته
2485,2865,AR2109,n,ddp,yes,بليدات,conservative,بليدات,بلد
2486,2866,AR2663,n,cds,no,سطحية,inclusive,سطحيه,سطح
2487,2867,AR2462,a,ddf,yes,عمياء,inclusive,عمياء,عمياء
2488,2869,AR1190,n,pa,yes,قاعة بورتر,inclusive,قاعه بورتر,قعه رتر
2489,2870,AR685,n,dmc,yes,منبوذة,inclusive,منبوذه,نبذ
2490,2871,AR1292,n,cds,no,أهل,inclusive,اهل,اهل
2491,2873,AR2352,n,or,no,عوادم,inclusive,عوادم,عدم
2492,2874,AR2435,n,re,no,قرصنة,inclusive,قرصنه,قرص
2493,2875,AR2279,n,ps,yes,فاندل,inclusive,فاندل,ندل
2494,2876,AR1508,n,an,no,الخنزير,inclusive,الخنزير,خنزير
2495,2877,AR2149,n,or,no,الاسكواش الكرمة,inclusive,الاسكواش الكرمه,كوش كرم
2496,2879,AR721,n,cds,no,مشعوذ,conservative,مشعوذ,شعذ
2497,2880,AR237,n,svp,no,بخيلة,inclusive,بخيله,بخل
2498,2882,AR1111,n,cds,no,وسخ,inclusive,وسخ,وسخ
2499,2883,AR1025,n,or,no,خِيَار,inclusive,خيار,خير
2500,2884,AR2364,n,cds,no,المتحذلق,conservative,المتحذلق,حذلق
2501,2885,AR1568,n,om,no,الشذوذ الجنسى,inclusive,الشذوذ الجنسي,شذذ جنس
2502,2886,AR946,n,svp,no,حنين,inclusive,حنين,حنن
2503,2887,AR689,n,cds,no,الضعيف الجسم,conservative,الضعيف الجسم,ضعف جسم
2504,2888,AR1650,n,cds,no,مكفي,inclusive,مكفي,كفي
2505,2889,AR775,n,an,no,العنز,inclusive,العنز,عنز
2506,2890,AR2670,n,re,no,إرهاب,conservative,ارهاب,رهب
2507,2891,AR2360,v,asm,no,تهكم,conservative,تهكم,هكم
2508,2892,AR1448,n,cds,no,حارس السجن,inclusive,حارس السجن,حرس سجن
2509,2893,AR1874,n,an,no,العثة,inclusive,العثه,عثه
2510,2894,AR267,n,cds,no,قطاع الطرق,conservative,قطاع الطرق,قطع طرق
2511,2895,AR165,n,an,no,أنعام,inclusive,انعام,عام
2512,2896,AR1128,n,dmc,yes,منافقين,conservative,منافقين,نفق
2513,2899,AR1678,n,pr,no,هراء,conservative,هراء,هرء
2514,2900,AR299,n,pa,yes,المحامي,inclusive,المحامي,حمي
2515,2901,AR1091,n,cds,no,السلوك الإجرامي,inclusive,السلوك الاجرامي,سلك جرم
2516,2902,AR605,n,cds,no,الإستكبار,conservative,الاستكبار,كبر
2517,2903,AR968,n,ddp,yes,القماءة,inclusive,القماءه,قمء
2518,2904,AR172,n,an,no,كائن حي,inclusive,كاءن حي,كءن حي
2519,2905,AR509,n,ddp,yes,مواقعة البهائم,conservative,مواقعه البهاءم,وقع هءم
2520,2907,AR197,n,asm,no,أحمق,inclusive,احمق,حمق
2521,2908,AR1974,n,an,no,الببغاوات,inclusive,البغاوات,بغو
2522,2909,AR2774,n,dmc,yes,كافر,conservative,كافر,كفر
2523,2910,AR1707,n,cds,no,التفاخر,conservative,التفاخر,فخر
2524,2911,AR1033,n,om,no,سيدة,inclusive,سيده,سيد
2525,2912,AR1158,n,om,no,الخلفية نهاية,inclusive,الخلفيه نهايه,خلف نهي
2526,2913,AR1372,n,cds,no,الأحمق,inclusive,الاحمق,حمق
2527,2914,AR2245,n,cds,no,الانتهازي,conservative,الانتهازي,نهز
2528,2915,AR850,n,cds,no,شبق,conservative,شبق,شبق
2529,2916,AR1021,n,cds,no,كاماريلا,inclusive,كاماريلا,كاماريلا
2530,2918,AR2027,n,qas,no,البليغ,inclusive,البليغ,بلغ
2531,2919,AR1185,n,an,no,الأغنام المحلية,inclusive,الاغنام المحليه,غنم حله
2532,2920,AR2081,n,an,no,الحييوين,inclusive,الحيوين,حيو
2533,2921,AR1627,n,svp,no,فرط التغذية,inclusive,فرط التغذيه,فرط غذه
2534,2922,AR1000,n,ps,yes,هجين,conservative,هجين,هجن
2535,2923,AR695,n,ddp,yes,مأفون,conservative,مافون,ماف
2536,2924,AR1351,n,pa,yes,سماك,inclusive,سماك,سمك
2537,2925,AR796,n,asm,no,الديك,inclusive,الديك,ديك
2538,2928,AR2250,n,or,no,يقطين,inclusive,يقطين,يقط
2539,2929,AR421,n,re,no,حرمان الحقوق,inclusive,حرمان الحقوق,حرم حقق
